0.6400098334;0.0554166666;0.2703580712;0.2703580712;-3.05E-004
1.1000169013;0.055423177;0.2703710921;0.2703710921;-3.02E-004
1.5800242764;0.0554622395;0.2703645816;0.2703645816;-2.89E-004
2.0800319588;0.055345052;0.2703671858;0.2703671858;-3.01E-004
2.5800396413;0.055423177;0.2703515608;0.2703515608;-3.46E-004
3.0800473237;0.0554752604;0.2703606754;0.2703606754;-3.15E-004
3.5800550061;0.0554947916;0.2703554671;0.2703554671;-3.06E-004
4.0800626885;0.0554687499;0.2703580712;0.2703580712;-2.86E-004
4.5800703709;0.0554101562;0.2703593733;0.2703593733;-2.96E-004
5.0800780534;0.0554557291;0.27036979;0.27036979;-2.67E-004
5.5800857358;0.0554427083;0.2703567691;0.2703567691;-2.85E-004
6.0800934182;0.0554622395;0.2703749983;0.2703749983;-2.85E-004
6.5801011006;0.0554166666;0.2703619775;0.2703619775;-3.66E-004
7.080108783;0.0554101562;0.2703763004;0.2703763004;-3.46E-004
7.5801164655;0.0552864583;0.27036979;0.27036979;-3.28E-004
8.0601238406;-43.972246089;0.2703723942;0.2703723942;-2.70E-004
8.5801318303;-54.608763015;0.2703828108;0.2703828108;-2.62E-004
9.0801395127;-54.608763015;0.2703958316;0.2703958316;-2.47E-004
9.5801471952;-54.608763015;0.2703867171;0.2703867171;-2.60E-004
10.080154878;-12.947929686;0.2703749983;0.2703749983;-2.77E-004
10.58016256;-8.20E-004;0.2703606754;0.2703606754;-3.20E-004
11.080170242;-2.93E-004;0.2703606754;0.2703606754;-2.77E-004
11.580177925;-1.04E-004;0.2703632796;0.2703632796;-2.81E-004
12.080185607;-3.91E-005;0.2703645816;0.2703645816;-3.10E-004
12.58019329;7.16E-005;0.2703580712;0.2703580712;-2.70E-004
13.080200972;6.51E-005;0.2703645816;0.2703645816;-2.70E-004
13.580208655;1.56E-004;0.2703619775;0.2703619775;-2.84E-004
14.080216337;3.28E-003;0.2703567691;0.2703567691;-3.53E-004
14.580224019;0.0211458333;0.2703710921;0.2703710921;-6.07E-004
15.080231702;0.0303385416;0.2701835921;0.2701835921;-6.37E-004
15.580239384;0.0310091145;0.2698437483;0.2698437483;-3.75E-004
16.080247067;0.030657552;0.2691289046;0.2691289046;4.04E-004
16.580254749;0.0299804687;0.2684648421;0.2684648421;9.61E-004
17.080262431;0.0313476562;0.2680351546;0.2680351546;1.47E-003
17.580270114;0.0324348958;0.2676458316;0.2676458316;1.96E-003
18.080277796;0.0323242187;0.2673763004;0.2673763004;2.08E-003
18.580285479;0.0311783854;0.2672317692;0.2672317692;2.26E-003
19.080293161;0.0317838541;0.2665442691;0.2665442691;2.93E-003
19.580300844;0.0322395833;0.2662812483;0.2662812483;3.19E-003
20.080308526;0.0325;0.2662513004;0.2662513004;3.22E-003
20.580316208;0.0317903645;0.2662031233;0.2662031233;3.23E-003
21.080323891;0.0312239583;0.2661653629;0.2661653629;3.33E-003
21.580331573;0.0319205729;0.2661184879;0.2661184879;3.35E-003
22.080339256;0.0321614583;0.2660768212;0.2660768212;3.40E-003
22.580346938;0.0330533854;0.2660273421;0.2660273421;3.42E-003
23.080354621;0.0330078125;0.2659244775;0.2659244775;3.57E-003
23.580362303;0.0344921875;0.2656848941;0.2656848941;3.72E-003
24.080369985;0.0361588541;0.2649544254;0.2649544254;4.41E-003
24.580377668;0.0473372395;0.2635833317;0.2635833317;5.43E-003
25.08038535;0.0552929687;0.2617903629;0.2617903629;6.98E-003
25.580393033;0.0642968749;0.2598906233;0.2598906233;8.64E-003
26.080400715;0.0745572916;0.25793229;0.25793229;0.0102460932
26.580408397;0.084173177;0.2557513004;0.2557513004;0.0122513015
27.08041608;0.0968815104;0.2531953108;0.2531953108;0.0145286453
27.580423762;0.1099153645;0.2503945296;0.2503945296;0.0169518223
