0.6400098334;0.0902213541;-5.101562594E-03;-5.890625136E-03;1.554687507E-03
1.1000169013;0.0889062499;-5.20833343E-03;-5.953125146E-03;1.549479173E-03
1.5800242764;0.0911067708;-5.135416766E-03;-5.95833348E-03;1.671875004E-03
2.0800319588;0.0883854166;-5.151041768E-03;-5.966145967E-03;1.62369792E-03
2.5800396413;0.0897786458;-5.145833434E-03;-5.984375136E-03;1.673177088E-03
3.0800473237;0.0900130208;-5.1406251E-03;-6.018229309E-03;1.694010425E-03
3.5800550061;0.0892578124;-5.057291768E-03;-6.046875147E-03;1.816406256E-03
4.0800626885;0.0903515624;-5.020833428E-03;-6.010416807E-03;1.850260421E-03
4.5800703709;0.0888671874;-4.955729265E-03;-6.041666813E-03;1.697916675E-03
5.0800780534;0.0905729166;-5.002604259E-03;-6.036458478E-03;1.834635426E-03
5.5800857358;0.0898567708;-5.07812509E-03;-6.067708469E-03;1.903645839E-03
6.0800934182;0.0917838541;-5.031250097E-03;-6.078125137E-03;1.578125004E-03
6.5801011006;0.0902994791;-5.106770928E-03;-6.07552097E-03;1.53385417E-03
7.0801087830;0.0905729166;-5.046875099E-03;-6.098958474E-03;1.528645843E-03
7.5801164655;0.0912630208;-5.013020927E-03;-6.078125137E-03;1.544270839E-03
8.0801241479;0.0909505208;-4.979166769E-03;-6.117187644E-03;1.622395837E-03
8.5801318303;0.0887760416;-5.052083433E-03;-6.127604312E-03;1.618489594E-03
9.0801395127;0.1004166666;-5.447916759E-03;-6.653645978E-03;1.809895839E-03
9.5801471952;0.1159765624;-6.106770932E-03;-7.255208474E-03;2.016927093E-03
10.0801548780;0.1299999999;-6.307291769E-03;-7.390625134E-03;2.730468753E-03
10.5801625600;0.1419270833;-6.377604266E-03;-7.494791803E-03;2.680989593E-03
11.0801702420;0.1419140624;-6.369791764E-03;-7.450520977E-03;2.548177093E-03
11.5801779250;0.1421354166;-6.3828126E-03;-7.359375144E-03;1.742187509E-03
12.0801856070;0.1435286458;-6.398437602E-03;-7.325520971E-03;1.501302089E-03
12.5801932900;0.1439843749;-6.393229268E-03;-7.320312637E-03;1.79947917E-03
13.0802009720;0.1502734374;-6.437500094E-03;-7.304687635E-03;1.713541671E-03
13.5802086550;0.1559635416;-6.341145926E-03;-7.361979311E-03;1.768229172E-03
14.0802163370;0.1592057291;-6.276041764E-03;-7.419270972E-03;1.880208343E-03
14.5802240190;0.1691406249;-6.338541759E-03;-7.471354299E-03;1.971354176E-03
15.0802317020;0.1876822916;-6.307291769E-03;-7.546875145E-03;1.912760424E-03
15.5802393840;0.2043880207;-6.393229268E-03;-7.677083471E-03;1.449218754E-03
