Curve No. 1;;Curve No. 2;;Curve No. 3;;Curve No. 4;;Curve No. 5;;Curve No. 6;;Curve No. 7;;Curve No. 8;;Curve No. 9;;Curve No. 10;
0.0300000;1118.0970000;0.0300000;1079.0290000;0.0300000;1043.9290000;0.0300000;969.8046000;0.0300000;1131.3900000;0.0300000;1042.7080000;0.0300000;1141.8280000;0.0300000;1141.0930000;0.0300000;1127.8290000;0.0300000;1140.0370000
0.0330000;1161.9090000;0.0330000;1117.9550000;0.0330000;1075.9350000;0.0330000;996.0978000;0.0330000;1176.7840000;0.0330000;1078.2190000;0.0330000;1189.7000000;0.0330000;1186.7950000;0.0330000;1172.3300000;0.0330000;1185.9880000
0.0360000;1206.6910000;0.0360000;1158.0900000;0.0360000;1108.1970000;0.0360000;1022.9930000;0.0360000;1218.4620000;0.0360000;1113.9280000;0.0360000;1237.6260000;0.0360000;1233.8550000;0.0360000;1211.2230000;0.0360000;1233.6120000
0.0390000;1252.9350000;0.0390000;1198.6990000;0.0390000;1141.3660000;0.0390000;1050.4000000;0.0390000;1256.2980000;0.0390000;1150.9980000;0.0390000;1279.2950000;0.0390000;1281.7640000;0.0390000;1248.6090000;0.0390000;1282.3840000
0.0420000;1297.3810000;0.0420000;1240.6830000;0.0420000;1174.9850000;0.0420000;1078.3820000;0.0420000;1294.6710000;0.0420000;1188.6400000;0.0420000;1319.2710000;0.0420000;1330.7180000;0.0420000;1287.1860000;0.0420000;1331.9890000
0.0450000;1336.3100000;0.0450000;1282.2750000;0.0450000;1209.4470000;0.0450000;1107.4160000;0.0450000;1334.2850000;0.0450000;1227.3810000;0.0450000;1360.3280000;0.0450000;1381.1060000;0.0450000;1326.5660000;0.0450000;1382.8540000
0.0480000;1375.4040000;0.0480000;1318.3400000;0.0480000;1244.8350000;0.0480000;1136.6620000;0.0480000;1374.1020000;0.0480000;1267.1760000;0.0480000;1402.1300000;0.0480000;1432.0290000;0.0480000;1366.5570000;0.0480000;1434.1600000
0.0510000;1416.1150000;0.0510000;1354.4050000;0.0510000;1280.6950000;0.0510000;1166.9600000;0.0510000;1415.5300000;0.0510000;1307.5040000;0.0510000;1444.7420000;0.0510000;1484.7640000;0.0510000;1407.4470000;0.0510000;1487.2160000
0.0540000;1456.8270000;0.0540000;1391.5360000;0.0540000;1317.7370000;0.0540000;1197.2570000;0.0540000;1456.9570000;0.0540000;1348.9750000;0.0540000;1488.5840000;0.0540000;1537.5860000;0.0540000;1448.6950000;0.0540000;1540.2850000
0.0570000;1498.9720000;0.0570000;1428.8170000;0.0570000;1354.9320000;0.0570000;1229.0320000;0.0570000;1500.0300000;0.0570000;1390.6770000;0.0570000;1532.7800000;0.0570000;1592.7390000;0.0570000;1491.2720000;0.0570000;1596.1820000
0.0600000;1541.2110000;0.0600000;1466.9210000;0.0600000;1393.5950000;0.0600000;1260.8350000;0.0600000;1543.2400000;0.0600000;1433.9980000;0.0600000;1578.3680000;0.0600000;1647.8920000;0.0600000;1533.8770000;0.0600000;1652.0790000
0.0630000;1584.7670000;0.0630000;1505.4000000;0.0630000;1432.2590000;0.0630000;1293.6420000;0.0630000;1587.7220000;0.0630000;1477.3180000;0.0630000;1623.9670000;0.0630000;1704.6980000;0.0630000;1577.8530000;0.0630000;1710.1040000
0.0660000;1628.6860000;0.0660000;1544.6990000;0.0660000;1472.7380000;0.0660000;1326.7040000;0.0660000;1632.6670000;0.0660000;1522.4740000;0.0660000;1671.4550000;0.0660000;1761.8050000;0.0660000;1621.8290000;0.0660000;1768.6320000
0.0690000;1673.5090000;0.0690000;1584.8280000;0.0690000;1513.4130000;0.0690000;1360.8410000;0.0690000;1678.5010000;0.0690000;1567.7610000;0.0690000;1718.9430000;0.0690000;1820.6180000;0.0690000;1667.5500000;0.0690000;1828.8510000
0.0720000;1718.8610000;0.0720000;1625.4240000;0.0720000;1555.2480000;0.0720000;1395.6600000;0.0720000;1725.0840000;0.0720000;1614.7160000;0.0720000;1767.8990000;0.0720000;1880.3370000;0.0720000;1713.6310000;0.0720000;1890.1420000
0.0750000;1764.9620000;0.0750000;1667.0700000;0.0750000;1597.5550000;0.0750000;1431.1580000;0.0750000;1772.4220000;0.0750000;1662.2520000;0.0750000;1817.1980000;0.0750000;1936.6390000;0.0750000;1760.7950000;0.0750000;1952.4790000
0.0780000;1811.8820000;0.0780000;1708.8820000;0.0780000;1640.8840000;0.0780000;1467.5650000;0.0780000;1821.1430000;0.0780000;1710.8420000;0.0780000;1867.7310000;0.0780000;1988.9310000;0.0780000;1808.5730000;0.0780000;2016.2830000
0.0810000;1859.3770000;0.0810000;1751.9380000;0.0810000;1685.1630000;0.0810000;1504.3420000;0.0810000;1870.1750000;0.0810000;1760.2980000;0.0810000;1919.0310000;0.0810000;2041.6860000;0.0810000;1857.1660000;0.0810000;2078.3020000
0.0840000;1908.0720000;0.0840000;1794.9940000;0.0840000;1729.9880000;0.0840000;1542.2750000;0.0840000;1920.8020000;0.0840000;1810.4430000;0.0840000;1971.0820000;0.0840000;2095.7070000;0.0840000;1906.7700000;0.0840000;2134.0320000
0.0870000;1957.0290000;0.0870000;1839.3470000;0.0870000;1775.9430000;0.0870000;1580.3130000;0.0870000;1971.4300000;0.0870000;1861.8290000;0.0870000;2024.1590000;0.0870000;2149.8470000;0.0870000;1956.8400000;0.0870000;2189.8150000
0.0900000;2007.2590000;0.0900000;1883.8040000;0.0900000;1822.1120000;0.0900000;1620.0250000;0.0900000;2023.8090000;0.0900000;1913.5500000;0.0900000;2077.7010000;0.0900000;2205.4600000;0.0900000;2008.2760000;0.0900000;2247.4180000
0.0930000;2057.5200000;0.0930000;1929.3280000;0.0930000;1869.6710000;0.0930000;1659.7370000;0.0930000;2076.2400000;0.0930000;1966.9400000;0.0930000;2132.8170000;0.0930000;2261.0720000;0.0930000;2059.8200000;0.0930000;2305.0210000
0.0960000;2109.4780000;0.0960000;1975.2350000;0.0960000;1917.2290000;0.0960000;1701.1520000;0.0960000;2130.0770000;0.0960000;2020.3290000;0.0960000;2188.0000000;0.0960000;2318.1270000;0.0960000;2113.0230000;0.0960000;2364.3110000
0.0990000;2161.4360000;0.0990000;2021.9300000;0.0990000;1966.4680000;0.0990000;1742.8120000;0.0990000;2184.3070000;0.0990000;2075.6810000;0.0990000;2245.1590000;0.0990000;2375.3730000;0.0990000;2166.2260000;0.0990000;2423.9370000
0.1020000;2214.7060000;0.1020000;2069.2800000;0.1020000;2015.8110000;0.1020000;1785.7650000;0.1020000;2239.6210000;0.1020000;2131.0810000;0.1020000;2302.3190000;0.1020000;2433.7570000;0.1020000;2220.8930000;0.1020000;2484.6570000
0.1050000;2268.1780000;0.1050000;2117.2000000;0.1050000;2066.6370000;0.1050000;1829.3020000;0.1050000;2295.6850000;0.1050000;2188.0570000;0.1050000;2361.1790000;0.1050000;2492.6470000;0.1050000;2275.7810000;0.1050000;2545.9920000
0.1080000;2322.7720000;0.1080000;2166.1520000;0.1080000;2117.9550000;0.1080000;1873.8070000;0.1080000;2352.4760000;0.1080000;2245.4630000;0.1080000;2420.3680000;0.1080000;2552.4120000;0.1080000;2332.0210000;0.1080000;2608.2170000
0.1110000;2377.8100000;0.1110000;2215.3500000;0.1110000;2170.1790000;0.1110000;1919.2680000;0.1110000;2410.3530000;0.1110000;2304.1020000;0.1110000;2480.6980000;0.1110000;2613.0470000;0.1110000;2388.9060000;0.1110000;2671.5490000
0.1140000;2433.6390000;0.1140000;2265.7880000;0.1140000;2223.1160000;0.1140000;1965.3240000;0.1140000;2468.6670000;0.1140000;2363.5790000;0.1140000;2541.6610000;0.1140000;2674.2750000;0.1140000;2446.6750000;0.1140000;2735.3730000
0.1170000;2490.0730000;0.1170000;2316.2250000;0.1170000;2276.6700000;0.1170000;2012.6660000;0.1170000;2528.6050000;0.1170000;2423.8690000;0.1170000;2603.4160000;0.1170000;2736.8240000;0.1170000;2505.3800000;0.1170000;2800.6700000
0.1200000;2547.1280000;0.1200000;2368.1440000;0.1200000;2331.2820000;0.1200000;2060.2730000;0.1200000;2588.5860000;0.1200000;2485.3440000;0.1200000;2666.1440000;0.1200000;2799.5810000;0.1200000;2564.6270000;0.1200000;2866.0610000
0.1230000;2605.0540000;0.1230000;2420.0990000;0.1230000;2386.2310000;0.1230000;2109.6790000;0.1230000;2650.4570000;0.1230000;2547.2440000;0.1230000;2729.4380000;0.1230000;2863.8860000;0.1230000;2625.1870000;0.1230000;2933.0500000
0.1260000;2663.4920000;0.1260000;2473.1180000;0.1260000;2442.7410000;0.1260000;2159.0850000;0.1260000;2712.3280000;0.1260000;2610.6620000;0.1260000;2794.3880000;0.1260000;2928.1910000;0.1260000;2685.9510000;0.1260000;3000.0390000
0.1290000;2723.3520000;0.1290000;2526.4270000;0.1290000;2499.2510000;0.1290000;2210.3480000;0.1290000;2775.9500000;0.1290000;2674.1430000;0.1290000;2859.4480000;0.1290000;2994.1090000;0.1290000;2748.5680000;0.1290000;3068.7210000
0.1320000;2783.3850000;0.1320000;2580.7190000;0.1320000;2557.6720000;0.1320000;2261.7280000;0.1320000;2839.9230000;0.1320000;2739.6010000;0.1320000;2926.1830000;0.1320000;3060.1540000;0.1320000;2811.1850000;0.1320000;3137.6820000
0.1350000;2844.7640000;0.1350000;2635.6770000;0.1350000;2616.1150000;0.1350000;2314.6340000;0.1350000;2904.9570000;0.1350000;2805.0600000;0.1350000;2992.9170000;0.1350000;3127.3930000;0.1350000;2874.9960000;0.1350000;3207.9740000
0.1380000;2906.1440000;0.1380000;2691.3690000;0.1380000;2676.0050000;0.1380000;2368.0370000;0.1380000;2970.5760000;0.1380000;2872.3960000;0.1380000;3061.4610000;0.1380000;3195.0630000;0.1380000;2938.9290000;0.1380000;3278.9420000
0.1410000;2969.1130000;0.1410000;2748.1350000;0.1410000;2736.2610000;0.1410000;2422.6560000;0.1410000;3037.1420000;0.1410000;2940.0830000;0.1410000;3130.2820000;0.1410000;3263.6850000;0.1410000;3004.3020000;0.1410000;3350.7590000
0.1440000;3032.1430000;0.1440000;2805.1160000;0.1440000;2797.5740000;0.1440000;2478.2030000;0.1440000;3104.8390000;0.1440000;3009.0730000;0.1440000;3200.3670000;0.1440000;3333.1080000;0.1440000;3070.2560000;0.1440000;3423.5430000
0.1470000;3096.6400000;0.1470000;2862.8710000;0.1470000;2859.5680000;0.1470000;2534.5800000;0.1470000;3172.9710000;0.1470000;3078.7520000;0.1470000;3271.0650000;0.1470000;3403.1330000;0.1470000;3137.2660000;0.1470000;3496.8380000
0.1500000;3161.4780000;0.1500000;2920.6750000;0.1500000;2922.3300000;0.1500000;2592.3130000;0.1500000;3242.3040000;0.1500000;3149.3280000;0.1500000;3342.6710000;0.1500000;3474.2740000;0.1500000;3205.2570000;0.1500000;3571.4970000
0.1530000;3227.6430000;0.1530000;2980.2790000;0.1530000;2986.1630000;0.1530000;2650.4530000;0.1530000;3311.7970000;0.1530000;3220.9260000;0.1530000;3415.2630000;0.1530000;3545.6590000;0.1530000;3273.8770000;0.1530000;3646.2970000
0.1560000;3294.4890000;0.1560000;3039.8830000;0.1560000;3050.4100000;0.1560000;2710.3060000;0.1560000;3383.2020000;0.1560000;3293.0610000;0.1560000;3488.3870000;0.1560000;3618.3230000;0.1560000;3343.8140000;0.1560000;3722.7680000
0.1590000;3362.2390000;0.1590000;3100.6420000;0.1590000;3116.0570000;0.1590000;2770.1660000;0.1590000;3454.6070000;0.1590000;3366.5730000;0.1590000;3562.8420000;0.1590000;3690.9880000;0.1590000;3413.9600000;0.1590000;3799.2380000
0.1620000;3430.8570000;0.1620000;3161.6280000;0.1620000;3181.7680000;0.1620000;2831.9400000;0.1620000;3527.3270000;0.1620000;3440.2550000;0.1620000;3637.4900000;0.1620000;3765.6350000;0.1620000;3485.5320000;0.1620000;3877.6490000
0.1650001;3500.0180000;0.1650001;3223.6720000;0.1650001;3249.0920000;0.1650001;2893.7140000;0.1650001;3600.2140000;0.1650001;3515.5940000;0.1650001;3714.0520000;0.1650001;3840.3470000;0.1650001;3557.1050000;0.1650001;3956.3170000
0.1680001;3570.1480000;0.1680001;3286.2970000;0.1680001;3316.4160000;0.1680001;2957.7080000;0.1680001;3674.6350000;0.1680001;3590.9330000;0.1680001;3790.6130000;0.1680001;3916.7800000;0.1680001;3630.6250000;0.1680001;4036.4040000
0.1710001;3640.6590000;0.1710001;3349.4820000;0.1710001;3385.4230000;0.1710001;3022.2040000;0.1710001;3749.7240000;0.1710001;3668.2440000;0.1710001;3869.0380000;0.1710001;3993.7050000;0.1710001;3704.2830000;0.1710001;4117.1310000
0.1740001;3712.6240000;0.1740001;3413.3390000;0.1740001;3454.7340000;0.1740001;3088.0570000;0.1740001;3825.7630000;0.1740001;3745.7590000;0.1740001;3947.6730000;0.1740001;4071.5840000;0.1740001;3778.9900000;0.1740001;4198.8060000
0.1770001;3784.6920000;0.1770001;3477.6290000;0.1770001;3525.1540000;0.1770001;3154.7210000;0.1770001;3902.7260000;0.1770001;3824.6740000;0.1770001;4027.6550000;0.1770001;4150.1350000;0.1770001;3854.0680000;0.1770001;4281.4520000
0.1800001;3858.5050000;0.1800001;3543.1270000;0.1800001;3596.1490000;0.1800001;3222.3610000;0.1800001;3980.3920000;0.1800001;3904.1370000;0.1800001;4108.2010000;0.1800001;4229.3980000;0.1800001;3930.3590000;0.1800001;4364.7160000
0.1830001;3932.3180000;0.1830001;3608.7420000;0.1830001;3668.2230000;0.1830001;3291.2680000;0.1830001;4059.5710000;0.1830001;3984.6590000;0.1830001;4189.7890000;0.1830001;4309.7540000;0.1830001;4007.6740000;0.1830001;4449.4260000
0.1860001;4007.7460000;0.1860001;3675.8430000;0.1860001;3741.5220000;0.1860001;3360.6740000;0.1860001;4139.0310000;0.1860001;4066.1170000;0.1860001;4272.3750000;0.1860001;4390.4960000;0.1860001;4085.6620000;0.1860001;4534.3590000
0.1890001;4083.3460000;0.1890001;3742.9440000;0.1890001;3815.3360000;0.1890001;3431.6220000;0.1890001;4220.4070000;0.1890001;4148.2520000;0.1890001;4355.6860000;0.1890001;4472.7410000;0.1890001;4164.9160000;0.1890001;4621.1720000
0.1920001;4160.4550000;0.1920001;3811.3450000;0.1920001;3890.4810000;0.1920001;3502.6940000;0.1920001;4301.7840000;0.1920001;4231.6830000;0.1920001;4440.5590000;0.1920001;4555.0110000;0.1920001;4244.4430000;0.1920001;4707.9850000
0.1950001;4238.0630000;0.1950001;3879.9200000;0.1950001;3965.8130000;0.1950001;3575.9550000;0.1950001;4384.8420000;0.1950001;4315.4550000;0.1950001;4525.6630000;0.1950001;4639.0650000;0.1950001;4325.4990000;0.1950001;4796.4990000
0.1980001;4316.7880000;0.1980001;3949.5330000;0.1980001;4043.0080000;0.1980001;3649.2150000;0.1980001;4468.0110000;0.1980001;4401.0910000;0.1980001;4612.4170000;0.1980001;4723.1190000;0.1980001;4406.5540000;0.1980001;4885.1760000
0.2010001;4396.2610000;0.2010001;4019.6090000;0.2010001;4120.2030000;0.2010001;3724.2750000;0.2010001;4552.7420000;0.2010001;4486.7270000;0.2010001;4699.1720000;0.2010001;4808.8750000;0.2010001;4489.4840000;0.2010001;4975.2500000
0.2040001;4476.6170000;0.2040001;4090.5530000;0.2040001;4199.1950000;0.2040001;3799.6200000;0.2040001;4638.0000000;0.2040001;4574.1120000;0.2040001;4787.7890000;0.2040001;4894.9930000;0.2040001;4572.4990000;0.2040001;5065.8700000
0.2070001;4558.0730000;0.2070001;4162.3640000;0.2070001;4278.3840000;0.2070001;3876.5630000;0.2070001;4724.3670000;0.2070001;4661.5550000;0.2070001;4876.5480000;0.2070001;4982.3380000;0.2070001;4656.8810000;0.2070001;5157.5400000
0.2100001;4640.0850000;0.2100001;4234.6890000;0.2100001;4359.1750000;0.2100001;3954.2850000;0.2100001;4811.6100000;0.2100001;4750.6760000;0.2100001;4966.8410000;0.2100001;5070.3920000;0.2100001;4741.6930000;0.2100001;5250.1640000
0.2130001;4723.4430000;0.2130001;4308.1580000;0.2130001;4440.6160000;0.2130001;4033.0460000;0.2130001;4899.5180000;0.2130001;4840.2690000;0.2130001;5057.6870000;0.2130001;5159.1500000;0.2130001;4827.7950000;0.2130001;5343.4460000
0.2160002;4807.0720000;0.2160002;4381.8320000;0.2160002;4522.9700000;0.2160002;4112.9290000;0.2160002;4988.5750000;0.2160002;4931.2000000;0.2160002;5149.5180000;0.2160002;5248.7920000;0.2160002;4914.8860000;0.2160002;5438.0650000
0.2190002;4892.3700000;0.2190002;4457.0170000;0.2190002;4606.1620000;0.2190002;4193.5920000;0.2190002;5077.9890000;0.2190002;5023.0500000;0.2190002;5242.1830000;0.2190002;5338.9670000;0.2190002;5002.7090000;0.2190002;5532.9330000
0.2220002;4977.6670000;0.2220002;4532.2010000;0.2220002;4690.1020000;0.2220002;4276.1620000;0.2220002;5169.0820000;0.2220002;5115.5850000;0.2220002;5335.4690000;0.2220002;5430.7170000;0.2220002;5091.7800000;0.2220002;5629.3790000
0.2250002;5064.9170000;0.2250002;4608.8320000;0.2250002;4775.5460000;0.2250002;4358.9410000;0.2250002;5260.1750000;0.2250002;5209.1240000;0.2250002;5429.9170000;0.2250002;5522.5510000;0.2250002;5181.1350000;0.2250002;5725.8260000
0.2280002;5152.1930000;0.2280002;4685.5700000;0.2280002;4861.2540000;0.2280002;4443.6140000;0.2280002;5353.1060000;0.2280002;5303.0010000;0.2280002;5524.6760000;0.2280002;5615.6280000;0.2280002;5271.8320000;0.2280002;5824.1880000
0.2310002;5241.0080000;0.2310002;4763.6800000;0.2310002;4948.5300000;0.2310002;4528.2860000;0.2310002;5446.0690000;0.2310002;5398.0860000;0.2310002;5621.1430000;0.2310002;5708.7060000;0.2310002;5362.5290000;0.2310002;5922.6660000
0.2340002;5330.1290000;0.2340002;4842.2660000;0.2340002;5035.8070000;0.2340002;4615.0270000;0.2340002;5540.6270000;0.2340002;5493.2290000;0.2340002;5717.6110000;0.2340002;5803.4370000;0.2340002;5454.9890000;0.2340002;6022.1880000
0.2370002;5420.5180000;0.2370002;4921.8150000;0.2370002;5124.9640000;0.2370002;4701.9690000;0.2370002;5635.6060000;0.2370002;5590.0620000;0.2370002;5815.6860000;0.2370002;5898.4080000;0.2370002;5547.4860000;0.2370002;6122.0580000
0.2400002;5511.5010000;0.2400002;5002.1410000;0.2400002;5214.2100000;0.2400002;4790.4010000;0.2400002;5731.4270000;0.2400002;5686.8950000;0.2400002;5913.8270000;0.2400002;5994.1960000;0.2400002;5641.5280000;0.2400002;6222.5290000
0.2430002;5603.3420000;0.2430002;5083.0800000;0.2430002;5305.1140000;0.2430002;4879.4090000;0.2430002;5827.8110000;0.2430002;5785.1260000;0.2430002;6013.1540000;0.2430002;6090.3640000;0.2430002;5735.9970000;0.2430002;6323.4760000
0.2460002;5695.9480000;0.2460002;5165.0850000;0.2460002;5396.5230000;0.2460002;4969.5680000;0.2460002;5924.4170000;0.2460002;5883.6100000;0.2460002;6112.8420000;0.2460002;6186.9230000;0.2460002;5831.3580000;0.2460002;6424.3940000
0.2490002;5789.1600000;0.2490002;5247.4490000;0.2490002;5488.9550000;0.2490002;5060.7420000;0.2490002;6021.3470000;0.2490002;5982.6380000;0.2490002;6212.7640000;0.2490002;6283.8850000;0.2490002;5927.3440000;0.2490002;6525.2620000
0.2520002;5883.3760000;0.2520002;5331.4760000;0.2520002;5582.1350000;0.2520002;5152.7660000;0.2520002;6118.0690000;0.2520002;6081.9440000;0.2520002;6312.8590000;0.2520002;6380.8970000;0.2520002;6023.9400000;0.2520002;6626.2050000
0.2550002;5977.9490000;0.2550002;5415.5020000;0.2550002;5675.9450000;0.2550002;5246.4290000;0.2550002;6214.0400000;0.2550002;6180.6260000;0.2550002;6412.5250000;0.2550002;6478.0250000;0.2550002;6121.4750000;0.2550002;6727.5100000
0.2580002;6073.7540000;0.2580002;5501.2600000;0.2580002;5770.7450000;0.2580002;5340.3420000;0.2580002;6310.0520000;0.2580002;6278.6220000;0.2580002;6511.4890000;0.2580002;6575.2100000;0.2580002;6219.2580000;0.2580002;6828.8140000
0.2610002;6169.6470000;0.2610002;5587.0380000;0.2610002;5865.8640000;0.2610002;5435.6460000;0.2610002;6407.6460000;0.2610002;6376.8430000;0.2610002;6610.7770000;0.2610002;6672.8600000;0.2610002;6318.0350000;0.2610002;6931.4480000
0.2640002;6266.6610000;0.2640002;5674.1080000;0.2640002;5962.2560000;0.2640002;5530.9510000;0.2640002;6505.2400000;0.2640002;6475.6150000;0.2640002;6711.4610000;0.2640002;6770.5100000;0.2640002;6416.8050000;0.2640002;7034.1080000
0.2670002;6363.6750000;0.2670002;5761.4990000;0.2670002;6058.6570000;0.2670002;5628.2290000;0.2670002;6604.4000000;0.2670002;6574.5910000;0.2670002;6812.1460000;0.2670002;6869.6190000;0.2670002;6514.2830000;0.2670002;7137.9160000
0.2700002;6460.8660000;0.2700002;5850.0410000;0.2700002;6155.7630000;0.2700002;5725.5830000;0.2700002;6703.8670000;0.2700002;6675.3130000;0.2700002;6913.8460000;0.2700002;6968.8580000;0.2700002;6611.7610000;0.2700002;7242.0310000
0.2730002;6558.0740000;0.2730002;5939.3100000;0.2730002;6252.8700000;0.2730002;5824.3350000;0.2730002;6804.4040000;0.2730002;6776.0370000;0.2730002;7015.5490000;0.2730002;7069.1450000;0.2730002;6709.8710000;0.2730002;7346.8560000
0.2760001;6655.0790000;0.2760001;6029.2100000;0.2760001;6350.3690000;0.2760001;5923.4990000;0.2760001;6905.5290000;0.2760001;6878.6080000;0.2760001;7118.6090000;0.2760001;7169.8220000;0.2760001;6808.1290000;0.2760001;7452.1630000
0.2790001;6752.0230000;0.2790001;6119.9670000;0.2790001;6447.9520000;0.2790001;6023.5340000;0.2790001;7007.3210000;0.2790001;6981.3430000;0.2790001;7221.9990000;0.2790001;7271.3760000;0.2790001;6907.4570000;0.2790001;7558.1310000
0.2820001;6849.6170000;0.2820001;6211.0820000;0.2820001;6546.2010000;0.2820001;6124.1940000;0.2820001;7109.9120000;0.2820001;7085.0920000;0.2820001;7326.1960000;0.2820001;7373.6840000;0.2820001;7007.4520000;0.2820001;7665.0770000
0.2850001;6947.6170000;0.2850001;6303.3610000;0.2850001;6644.8310000;0.2850001;6224.4160000;0.2850001;7212.9380000;0.2850001;7189.2080000;0.2850001;7430.9020000;0.2850001;7476.4140000;0.2850001;7107.9100000;0.2850001;7772.3260000
0.2880001;7046.4750000;0.2880001;6395.6810000;0.2880001;6744.1410000;0.2880001;6323.9510000;0.2880001;7317.1670000;0.2880001;7294.0150000;0.2880001;7536.3450000;0.2880001;7579.9370000;0.2880001;7209.0060000;0.2880001;7880.7110000
0.2910001;7146.3320000;0.2910001;6488.8330000;0.2910001;6844.2830000;0.2910001;6423.6250000;0.2910001;7421.5130000;0.2910001;7399.3910000;0.2910001;7642.7980000;0.2910001;7683.6920000;0.2910001;7310.4450000;0.2910001;7989.1200000
0.2940001;7246.6200000;0.2940001;6581.9850000;0.2940001;6944.7690000;0.2940001;6523.8590000;0.2940001;7527.2760000;0.2940001;7505.2810000;0.2940001;7749.5350000;0.2940001;7788.6980000;0.2940001;7413.0640000;0.2940001;8098.8430000
0.2970001;7347.8680000;0.2970001;6674.8160000;0.2970001;7046.2190000;0.2970001;6624.1060000;0.2970001;7633.0400000;0.2970001;7612.0750000;0.2970001;7857.2220000;0.2970001;7893.7030000;0.2970001;7515.7290000;0.2970001;8208.5650000
0.3000001;7449.3750000;0.3000001;6767.5930000;0.3000001;7147.7990000;0.3000001;6726.2160000;0.3000001;7740.0710000;0.3000001;7719.1020000;0.3000001;7964.9660000;0.3000001;8000.0320000;0.3000001;7619.8240000;0.3000001;8319.3190000
0.3030001;7552.2610000;0.3030001;6860.8310000;0.3030001;7250.9060000;0.3030001;6828.3250000;0.3030001;7847.2630000;0.3030001;7827.2150000;0.3030001;8074.1530000;0.3030001;8106.4070000;0.3030001;7723.9190000;0.3030001;8430.2920000
0.3060001;7655.1540000;0.3060001;6954.2940000;0.3060001;7354.0140000;0.3060001;6931.9560000;0.3060001;7955.3930000;0.3060001;7935.3290000;0.3060001;8183.3400000;0.3060001;8213.8940000;0.3060001;7828.9630000;0.3060001;8542.1080000
0.3090000;7759.6800000;0.3090000;7048.3930000;0.3090000;7458.5480000;0.3090000;7035.9320000;0.3090000;8063.9270000;0.3090000;8045.0270000;0.3090000;8293.4130000;0.3090000;8321.7030000;0.3090000;7934.1940000;0.3090000;8654.4160000
0.3120000;7864.2070000;0.3120000;7143.1700000;0.3120000;7563.2560000;0.3120000;7140.9590000;0.3120000;8173.2420000;0.3120000;8154.7420000;0.3120000;8403.6470000;0.3120000;8430.2650000;0.3120000;8040.2950000;0.3120000;8767.1320000
0.3150000;7969.9930000;0.3150000;7238.4690000;0.3150000;7669.1490000;0.3150000;7246.6250000;0.3150000;8283.3090000;0.3150000;8265.4360000;0.3150000;8514.5540000;0.3150000;8539.3620000;0.3150000;8146.8830000;0.3150000;8880.3700000
