Curve No. 1;;Curve No. 2;;Curve No. 3;;Curve No. 4;;Curve No. 5;;Curve No. 6;;Curve No. 7;;Curve No. 8;;Curve No. 9;;Curve No. 10;
0.0450000;2013.1150000;0.0450000;1649.4260000;0.0450000;2138.9110000;0.0450000;2017.8850000;0.0450000;1959.0970000;0.0450000;2218.4450000;0.0450000;2234.1040000;0.0450000;2004.7580000;0.0450000;1867.3210000;0.0450000;1339.9810000
0.0480000;2154.1980000;0.0480000;1763.6670000;0.0480000;2289.1490000;0.0480000;2162.1560000;0.0480000;2100.0210000;0.0480000;2376.6230000;0.0480000;2394.9240000;0.0480000;2144.1400000;0.0480000;1993.2930000;0.0480000;1403.8360000
0.0510000;2300.4820000;0.0510000;1880.7640000;0.0510000;2447.9060000;0.0510000;2308.6460000;0.0510000;2243.6920000;0.0510000;2542.5390000;0.0510000;2557.3260000;0.0510000;2289.3400000;0.0510000;2121.6890000;0.0510000;1467.8750000
0.0540000;2448.0570000;0.0540000;2003.2620000;0.0540000;2606.6620000;0.0540000;2461.0920000;0.0540000;2391.7020000;0.0540000;2709.9840000;0.0540000;2727.0080000;0.0540000;2435.5050000;0.0540000;2254.4410000;0.0540000;1535.5590000
0.0570000;2601.5940000;0.0570000;2126.8960000;0.0570000;2772.4520000;0.0570000;2614.2710000;0.0570000;2543.9250000;0.0570000;2884.9050000;0.0570000;2896.6900000;0.0570000;2589.2010000;0.0570000;2388.3400000;0.0570000;1604.3740000
0.0600000;2755.1310000;0.0600000;2256.6090000;0.0600000;2939.8190000;0.0600000;2775.9350000;0.0600000;2698.5140000;0.0600000;3063.9960000;0.0600000;3076.5080000;0.0600000;2742.8960000;0.0600000;2528.0620000;0.0600000;1675.8680000
0.0630000;2917.6440000;0.0630000;2386.3210000;0.0630000;3114.0630000;0.0630000;2937.5980000;0.0630000;2858.2310000;0.0630000;3247.8890000;0.0630000;3256.4680000;0.0630000;2905.7400000;0.0630000;2667.7840000;0.0630000;1749.3900000
0.0660000;3080.2740000;0.0660000;2488.4400000;0.0660000;3292.3900000;0.0660000;3108.7160000;0.0660000;3019.2260000;0.0660000;3437.6770000;0.0660000;3444.1460000;0.0660000;3069.3670000;0.0660000;2815.2020000;0.0660000;1824.6590000
0.0690000;3250.8870000;0.0690000;2589.6840000;0.0690000;3474.2960000;0.0690000;3281.0230000;0.0690000;3189.3280000;0.0690000;3628.5840000;0.0690000;3633.8320000;0.0690000;3240.1730000;0.0690000;2962.8310000;0.0690000;1902.8370000
0.0720000;3423.5560000;0.0720000;2695.7570000;0.0720000;3660.8130000;0.0720000;3458.5220000;0.0720000;3359.4310000;0.0720000;3822.7900000;0.0720000;3827.2570000;0.0720000;3413.6580000;0.0720000;3116.9350000;0.0720000;1981.8860000
0.0750000;3600.6020000;0.0750000;2803.1940000;0.0750000;3846.3200000;0.0750000;3638.2760000;0.0750000;3538.7210000;0.0750000;4016.6180000;0.0750000;4023.1580000;0.0750000;3591.0840000;0.0750000;3272.8590000;0.0750000;2064.8880000
0.0780000;3780.5230000;0.0780000;2914.4720000;0.0780000;4028.7250000;0.0780000;3798.2930000;0.0780000;3718.6870000;0.0780000;4203.8830000;0.0780000;4215.3740000;0.0780000;3771.9290000;0.0780000;3432.9140000;0.0780000;2147.8910000
0.0810000;3944.7200000;0.0810000;3028.4130000;0.0810000;4209.3820000;0.0810000;3939.0380000;0.0810000;3901.2600000;0.0810000;4391.1480000;0.0810000;4402.2670000;0.0810000;3951.2450000;0.0810000;3595.8700000;0.0810000;2235.8290000
0.0840000;4086.5690000;0.0840000;3144.9310000;0.0840000;4359.6390000;0.0840000;4080.7390000;0.0840000;4084.7460000;0.0840000;4554.0360000;0.0840000;4590.2560000;0.0840000;4127.6440000;0.0840000;3747.3410000;0.0840000;2323.8350000
0.0870000;4229.2640000;0.0870000;3265.2980000;0.0870000;4509.8960000;0.0870000;4224.5180000;0.0870000;4265.5870000;0.0870000;4712.8040000;0.0870000;4782.2370000;0.0870000;4299.5830000;0.0870000;3881.2200000;0.0870000;2416.5310000
0.0900000;4374.9210000;0.0900000;3386.9390000;0.0900000;4666.1330000;0.0900000;4369.0510000;0.0900000;4444.2680000;0.0900000;4876.1460000;0.0900000;4973.7110000;0.0900000;4446.7470000;0.0900000;4015.1570000;0.0900000;2510.4520000
0.0930000;4520.7790000;0.0930000;3513.3320000;0.0930000;4823.3060000;0.0930000;4518.8980000;0.0930000;4613.8480000;0.0930000;5041.8460000;0.0930000;5141.1810000;0.0930000;4593.9100000;0.0930000;4149.3260000;0.0930000;2607.8500000
0.0960000;4672.7280000;0.0960000;3639.8420000;0.0960000;4985.0960000;0.0960000;4668.7460000;0.0960000;4767.2590000;0.0960000;5210.8600000;0.0960000;5308.6500000;0.0960000;4746.7280000;0.0960000;4283.5300000;0.0960000;2707.5730000
0.0990000;4824.6760000;0.0990000;3771.7520000;0.0990000;5149.1130000;0.0990000;4825.1120000;0.0990000;4921.6540000;0.0990000;5383.7160000;0.0990000;5481.3970000;0.0990000;4899.7900000;0.0990000;4421.4270000;0.0990000;2809.6170000
0.1020000;4982.2650000;0.1020000;3903.6610000;0.1020000;5316.5070000;0.1020000;4981.9540000;0.1020000;5080.9160000;0.1020000;5558.4330000;0.1020000;5655.2370000;0.1020000;5057.9280000;0.1020000;4559.3230000;0.1020000;2915.0440000
0.1050000;5140.9120000;0.1050000;4037.8180000;0.1050000;5487.4820000;0.1050000;5143.4740000;0.1050000;5240.1780000;0.1050000;5738.2630000;0.1050000;5832.9360000;0.1050000;5217.6260000;0.1050000;4701.9800000;0.1050000;3021.8120000
0.1080000;5303.7700000;0.1080000;4172.4310000;0.1080000;5660.3750000;0.1080000;5306.6310000;0.1080000;5405.7920000;0.1080000;5918.5610000;0.1080000;6012.8450000;0.1080000;5380.6580000;0.1080000;4845.7020000;0.1080000;3133.5020000
0.1110000;5468.8770000;0.1110000;4308.4350000;0.1110000;5837.8360000;0.1110000;5473.4900000;0.1110000;5571.5580000;0.1110000;6105.0450000;0.1110000;6195.4980000;0.1110000;5546.1880000;0.1110000;4993.2640000;0.1110000;3245.3170000
0.1140000;5636.6990000;0.1140000;4445.2150000;0.1140000;6015.9580000;0.1140000;5643.3790000;0.1140000;5741.9850000;0.1140000;6291.5290000;0.1140000;6381.6020000;0.1140000;5713.9970000;0.1140000;5143.1260000;0.1140000;3362.6490000
0.1170000;5807.6830000;0.1170000;4584.6820000;0.1170000;6199.6780000;0.1170000;5815.4750000;0.1170000;5913.6890000;0.1170000;6483.7130000;0.1170000;6569.1650000;0.1170000;5885.5340000;0.1170000;5295.3290000;0.1170000;3479.9810000
0.1200000;5980.2670000;0.1200000;4727.4070000;0.1200000;6383.3960000;0.1200000;5991.5050000;0.1200000;6088.7650000;0.1200000;6676.7250000;0.1200000;6761.1080000;0.1200000;6058.1110000;0.1200000;5450.5930000;0.1200000;3602.6140000
0.1230000;6157.1360000;0.1230000;4871.6860000;0.1230000;6572.8130000;0.1230000;6168.5650000;0.1230000;6266.1450000;0.1230000;6873.8420000;0.1230000;6953.3290000;0.1230000;6235.1750000;0.1230000;5607.1740000;0.1230000;3726.3250000
0.1260000;6334.4990000;0.1260000;5020.3460000;0.1260000;6762.7570000;0.1260000;6350.7280000;0.1260000;6445.7660000;0.1260000;7072.9170000;0.1260000;7150.1700000;0.1260000;6412.2390000;0.1260000;5767.8860000;0.1260000;3853.4030000
0.1290000;6517.3730000;0.1290000;5169.4240000;0.1290000;6956.7690000;0.1290000;6532.8900000;0.1290000;6628.7010000;0.1290000;7274.6410000;0.1290000;7347.0110000;0.1290000;6594.9960000;0.1290000;5928.8520000;0.1290000;3982.3810000
0.1320000;6700.2470000;0.1320000;5323.9310000;0.1320000;7152.3260000;0.1320000;6720.0070000;0.1320000;6812.6980000;0.1320000;7479.2350000;0.1320000;7548.1470000;0.1320000;6777.7730000;0.1320000;6094.6130000;0.1320000;4113.2080000
0.1350000;6887.7820000;0.1350000;5478.4390000;0.1350000;7350.3710000;0.1350000;6907.2460000;0.1350000;7000.5940000;0.1350000;7685.3310000;0.1350000;7749.9660000;0.1350000;6964.2860000;0.1350000;6260.3750000;0.1350000;4246.3220000
0.1380000;7075.8810000;0.1380000;5637.6540000;0.1380000;7550.5860000;0.1380000;7098.6890000;0.1380000;7188.6100000;0.1380000;7895.2140000;0.1380000;7954.6090000;0.1380000;7151.7060000;0.1380000;6430.2540000;0.1380000;4379.6220000
0.1410000;7267.1970000;0.1410000;5797.5040000;0.1410000;7752.5030000;0.1410000;7291.2850000;0.1410000;7381.4000000;0.1410000;8105.5340000;0.1410000;8160.6540000;0.1410000;7342.0010000;0.1410000;6600.8110000;0.1410000;4513.4650000
0.1440000;7459.8810000;0.1440000;5961.1440000;0.1440000;7957.6890000;0.1440000;7486.6890000;0.1440000;7574.1910000;0.1440000;8320.4610000;0.1440000;8368.5770000;0.1440000;7534.1090000;0.1440000;6774.3630000;0.1440000;4647.5970000
0.1470000;7654.7780000;0.1470000;6126.4780000;0.1470000;8163.5410000;0.1470000;7684.0100000;0.1470000;7770.9010000;0.1470000;8535.3870000;0.1470000;8578.5850000;0.1470000;7727.9700000;0.1470000;6949.4050000;0.1470000;4786.0620000
0.1500000;7851.7950000;0.1500000;6294.3800000;0.1500000;8373.1470000;0.1500000;7883.2710000;0.1500000;7968.3900000;0.1500000;8753.9430000;0.1500000;8789.5630000;0.1500000;7924.2270000;0.1500000;7126.4350000;0.1500000;4924.5260000
0.1530000;8050.1660000;0.1530000;6464.8390000;0.1530000;8582.7540000;0.1530000;8085.3940000;0.1530000;8168.4080000;0.1530000;8972.9530000;0.1530000;9003.0460000;0.1530000;8121.2990000;0.1530000;7305.6380000;0.1530000;5067.7960000
0.1560000;8251.4240000;0.1560000;6636.8350000;0.1560000;8796.3630000;0.1560000;8288.4510000;0.1560000;8369.8190000;0.1560000;9194.6460000;0.1560000;9216.7820000;0.1560000;8321.0760000;0.1560000;7485.9610000;0.1560000;5211.7810000
0.1590000;8453.1380000;0.1590000;6812.2350000;0.1590000;9010.1420000;0.1590000;8494.9570000;0.1590000;8573.1400000;0.1590000;9417.5420000;0.1590000;9433.2570000;0.1590000;8520.9970000;0.1590000;7669.0490000;0.1590000;5359.3870000
0.1620000;8657.9440000;0.1620000;6988.2720000;0.1620000;9226.8000000;0.1620000;8701.5390000;0.1620000;8778.7420000;0.1620000;9642.2230000;0.1620000;9649.7300000;0.1620000;8724.3080000;0.1620000;7852.4540000;0.1620000;5508.7130000
0.1650001;8862.7500000;0.1650001;7168.9520000;0.1650001;9444.3280000;0.1650001;8911.3770000;0.1650001;8985.3090000;0.1650001;9868.7440000;0.1650001;9868.9470000;0.1650001;8927.6180000;0.1650001;8038.7630000;0.1650001;5660.5980000
0.1680001;9071.1990000;0.1680001;7349.6320000;0.1680001;9664.0540000;0.1680001;9121.2130000;0.1680001;9194.5280000;0.1680001;10096.4000000;0.1680001;10088.5000000;0.1680001;9133.3500000;0.1680001;8225.0720000;0.1680001;5815.1890000
0.1710001;9279.8900000;0.1710001;7533.9170000;0.1710001;9885.3910000;0.1710001;9334.4090000;0.1710001;9404.0140000;0.1710001;10326.7800000;0.1710001;10309.9300000;0.1710001;9339.5110000;0.1710001;8414.6350000;0.1710001;5971.2620000
0.1740001;9491.3880000;0.1740001;7718.4720000;0.1740001;10108.1100000;0.1740001;9548.2830000;0.1740001;9616.6190000;0.1740001;10557.4900000;0.1740001;10532.1800000;0.1740001;9547.9170000;0.1740001;8604.5230000;0.1740001;6130.9070000
0.1770001;9703.8460000;0.1770001;7905.9550000;0.1770001;10333.0200000;0.1770001;9764.1570000;0.1770001;9829.2260000;0.1770001;10791.3100000;0.1770001;10755.6800000;0.1770001;9757.4930000;0.1770001;8796.7850000;0.1770001;6291.0520000
0.1800001;9917.9880000;0.1800001;8094.4690000;0.1800001;10558.6200000;0.1800001;9981.1500000;0.1800001;10045.0000000;0.1800001;11025.1400000;0.1800001;10980.4400000;0.1800001;9968.4150000;0.1800001;8989.9770000;0.1800001;6455.6670000
0.1830001;10133.5000000;0.1830001;8284.8290000;0.1830001;10787.0200000;0.1830001;10199.6400000;0.1830001;10261.1600000;0.1830001;11262.1300000;0.1830001;11206.0500000;0.1830001;10180.8800000;0.1830001;9184.7700000;0.1830001;6620.2810000
0.1860001;10350.2800000;0.1860001;8476.7180000;0.1860001;11015.4400000;0.1860001;10419.9500000;0.1860001;10479.5200000;0.1860001;11499.4900000;0.1860001;11433.6200000;0.1860001;10394.1200000;0.1860001;9380.9860000;0.1860001;6789.0220000
0.1890001;10569.3300000;0.1890001;8670.0020000;0.1890001;11247.1300000;0.1890001;10641.0800000;0.1890001;10698.8100000;0.1890001;11739.2900000;0.1890001;11661.4900000;0.1890001;10609.4300000;0.1890001;9578.2630000;0.1890001;6958.1760000
0.1920001;10788.8900000;0.1920001;8865.8230000;0.1920001;11478.8200000;0.1920001;10864.5400000;0.1920001;10919.5800000;0.1920001;11980.1400000;0.1920001;11891.7200000;0.1920001;10824.9200000;0.1920001;9777.5960000;0.1920001;7130.4070000
0.1950001;11011.0800000;0.1950001;9062.2160000;0.1950001;11713.2000000;0.1950001;11088.2200000;0.1950001;11141.7600000;0.1950001;12222.2900000;0.1950001;12121.9500000;0.1950001;11042.4700000;0.1950001;9977.3610000;0.1950001;7303.8570000
0.1980001;11233.2700000;0.1980001;9261.5090000;0.1980001;11948.2200000;0.1980001;11314.9900000;0.1980001;11364.8200000;0.1980001;12465.7200000;0.1980001;12354.2200000;0.1980001;11260.0300000;0.1980001;10179.5800000;0.1980001;7479.5540000
0.2010001;11458.3900000;0.2010001;9460.8020000;0.2010001;12185.0600000;0.2010001;11541.7600000;0.2010001;11589.7100000;0.2010001;12710.0500000;0.2010001;12586.6800000;0.2010001;11479.8600000;0.2010001;10381.7900000;0.2010001;7657.2860000
0.2040001;11683.6200000;0.2040001;9663.0920000;0.2040001;12423.0200000;0.2040001;11770.6000000;0.2040001;11814.9500000;0.2040001;12956.4600000;0.2040001;12820.4200000;0.2040001;11699.9800000;0.2040001;10587.0500000;0.2040001;7836.3690000
0.2070001;11911.2600000;0.2070001;9865.4680000;0.2070001;12662.2100000;0.2070001;11999.7300000;0.2070001;12042.4700000;0.2070001;13203.1200000;0.2070001;13054.6400000;0.2070001;11921.5900000;0.2070001;10792.4300000;0.2070001;8018.1730000
0.2100001;12139.6200000;0.2100001;10070.2600000;0.2100001;12903.0600000;0.2100001;12230.7900000;0.2100001;12269.9900000;0.2100001;13451.8200000;0.2100001;13290.1200000;0.2100001;12143.8400000;0.2100001;11000.1000000;0.2100001;8200.6050000
0.2130001;12369.7600000;0.2130001;10275.7300000;0.2130001;13144.5400000;0.2130001;12462.7400000;0.2130001;12499.6100000;0.2130001;13700.5200000;0.2130001;13526.7200000;0.2130001;12367.3700000;0.2130001;11208.4500000;0.2130001;8386.9050000
0.2160002;12601.1800000;0.2160002;10482.9100000;0.2160002;13388.0900000;0.2160002;12695.9600000;0.2160002;12729.3700000;0.2160002;13951.6300000;0.2160002;13764.0100000;0.2160002;12592.1400000;0.2160002;11418.3200000;0.2160002;8573.2050000
0.2190002;12833.4400000;0.2190002;10691.2900000;0.2190002;13631.7200000;0.2190002;12930.4800000;0.2190002;12961.2000000;0.2190002;14202.9800000;0.2190002;14002.6700000;0.2190002;12817.5200000;0.2190002;11629.3100000;0.2190002;8763.3970000
0.2220002;13067.0100000;0.2220002;10900.7900000;0.2220002;13877.4900000;0.2220002;13165.7500000;0.2220002;13193.7200000;0.2220002;14455.8500000;0.2220002;14241.5400000;0.2220002;13044.2200000;0.2220002;11841.4000000;0.2220002;8953.8070000
0.2250002;13301.0400000;0.2250002;11111.9600000;0.2250002;14123.2500000;0.2250002;13402.7500000;0.2250002;13427.5700000;0.2250002;14709.3300000;0.2250002;14481.6100000;0.2250002;13271.1800000;0.2250002;12055.2300000;0.2250002;9147.3530000
0.2280002;13536.9700000;0.2280002;11323.6700000;0.2280002;14371.3500000;0.2280002;13639.9800000;0.2280002;13662.4800000;0.2280002;14963.8900000;0.2280002;14721.6800000;0.2280002;13499.9000000;0.2280002;12269.6100000;0.2280002;9341.9130000
0.2310002;13772.9100000;0.2310002;11537.4000000;0.2310002;14619.8600000;0.2310002;13879.2400000;0.2310002;13898.1900000;0.2310002;15219.4600000;0.2310002;14962.9900000;0.2310002;13728.6200000;0.2310002;12486.2100000;0.2310002;9538.4870000
0.2340002;14011.5200000;0.2340002;11751.1700000;0.2340002;14869.8800000;0.2340002;14118.5000000;0.2340002;14135.2800000;0.2340002;15475.5700000;0.2340002;15204.3800000;0.2340002;13959.1100000;0.2340002;12702.8400000;0.2340002;9736.6240000
0.2370002;14250.1300000;0.2370002;11967.1500000;0.2370002;15120.6900000;0.2370002;14360.1400000;0.2370002;14372.6700000;0.2370002;15732.8300000;0.2370002;15446.8800000;0.2370002;14189.7100000;0.2370002;12922.0900000;0.2370002;9936.1170000
0.2400002;14490.5600000;0.2400002;12183.1400000;0.2400002;15372.5100000;0.2400002;14602.0200000;0.2400002;14611.5100000;0.2400002;15990.2500000;0.2400002;15689.7400000;0.2400002;14421.4600000;0.2400002;13141.3400000;0.2400002;10137.9100000
0.2430002;14731.4300000;0.2430002;12401.4300000;0.2430002;15625.4900000;0.2430002;14845.2800000;0.2430002;14850.3500000;0.2430002;16248.9000000;0.2430002;15932.9200000;0.2430002;14653.6000000;0.2430002;13362.8200000;0.2430002;10340.3200000
0.2460002;14973.8000000;0.2460002;12620.2100000;0.2460002;15879.0700000;0.2460002;15089.0800000;0.2460002;15091.3500000;0.2460002;16507.5500000;0.2460002;16176.3500000;0.2460002;14886.3900000;0.2460002;13584.7900000;0.2460002;10545.5600000
0.2490002;15217.1300000;0.2490002;12840.2000000;0.2490002;16134.2700000;0.2490002;15334.0500000;0.2490002;15332.3900000;0.2490002;16766.8400000;0.2490002;16419.8500000;0.2490002;15119.7000000;0.2490002;13808.0100000;0.2490002;10750.7900000
0.2520002;15461.4100000;0.2520002;13060.8900000;0.2520002;16389.5700000;0.2520002;15580.0900000;0.2520002;15574.9700000;0.2520002;17026.1800000;0.2520002;16663.4600000;0.2520002;15353.2100000;0.2520002;14031.9800000;0.2520002;10959.0400000
0.2550002;15706.9900000;0.2550002;13282.7300000;0.2550002;16646.1900000;0.2550002;15826.6800000;0.2550002;15817.9500000;0.2550002;17285.8600000;0.2550002;16907.1400000;0.2550002;15587.0800000;0.2550002;14256.9700000;0.2550002;11167.3100000
0.2580002;15952.9100000;0.2580002;13506.0400000;0.2580002;16902.8200000;0.2580002;16074.3900000;0.2580002;16061.3400000;0.2580002;17545.6600000;0.2580002;17151.2100000;0.2580002;15821.1000000;0.2580002;14483.3100000;0.2580002;11378.1000000
0.2610002;16200.0300000;0.2610002;13729.8000000;0.2610002;17159.9800000;0.2610002;16322.1800000;0.2610002;16304.9900000;0.2610002;17805.6600000;0.2610002;17395.2900000;0.2610002;16055.7500000;0.2610002;14710.0300000;0.2610002;11589.5300000
0.2640002;16447.1800000;0.2640002;13954.9600000;0.2640002;17417.2100000;0.2640002;16570.4700000;0.2640002;16548.9600000;0.2640002;18065.8300000;0.2640002;17639.4200000;0.2640002;16290.3900000;0.2640002;14937.9500000;0.2640002;11802.9900000
0.2670002;16695.0300000;0.2670002;14180.2700000;0.2670002;17675.1800000;0.2670002;16818.7500000;0.2670002;16793.3800000;0.2670002;18326.1500000;0.2670002;17883.5500000;0.2670002;16524.8800000;0.2670002;15165.9500000;0.2670002;12017.7800000
0.2700002;16942.8800000;0.2700002;14407.8900000;0.2700002;17933.4900000;0.2700002;17067.8000000;0.2700002;17037.9300000;0.2700002;18586.7700000;0.2700002;18128.0500000;0.2700002;16759.3500000;0.2700002;15395.3600000;0.2700002;12233.7400000
0.2730002;17191.4900000;0.2730002;14635.5200000;0.2730002;18192.3400000;0.2730002;17316.8900000;0.2730002;17282.9200000;0.2730002;18847.5100000;0.2730002;18372.6400000;0.2730002;16993.8000000;0.2730002;15624.7700000;0.2730002;12451.3400000
0.2760001;17440.2300000;0.2760001;14864.7100000;0.2760001;18451.7500000;0.2760001;17566.5400000;0.2760001;17527.9400000;0.2760001;19108.9300000;0.2760001;18617.9400000;0.2760001;17228.2500000;0.2760001;15855.6600000;0.2760001;12669.5800000
0.2790001;17689.4200000;0.2790001;15094.1400000;0.2790001;18711.6200000;0.2790001;17816.3800000;0.2790001;17773.9500000;0.2790001;19370.3600000;0.2790001;18863.7500000;0.2790001;17463.2000000;0.2790001;16086.7800000;0.2790001;12889.9600000
0.2820001;17938.8400000;0.2820001;15324.4700000;0.2820001;18972.5900000;0.2820001;18066.7700000;0.2820001;18019.9500000;0.2820001;19634.4200000;0.2820001;19111.7900000;0.2820001;17698.4700000;0.2820001;16318.6100000;0.2820001;13110.4600000
0.2850001;18188.6000000;0.2850001;15555.2300000;0.2850001;19233.9600000;0.2850001;18317.6000000;0.2850001;18267.0100000;0.2850001;19898.6400000;0.2850001;19363.3900000;0.2850001;17933.7500000;0.2850001;16550.7800000;0.2850001;13333.8900000
0.2880001;18438.7300000;0.2880001;15786.5000000;0.2880001;19499.1100000;0.2880001;18568.9900000;0.2880001;18514.2600000;0.2880001;20166.9800000;0.2880001;19615.4300000;0.2880001;18169.0500000;0.2880001;16783.5200000;0.2880001;13557.3100000
0.2910001;18689.3100000;0.2910001;16018.3200000;0.2910001;19764.2600000;0.2910001;18821.3400000;0.2910001;18763.6500000;0.2910001;20436.7100000;0.2910001;19869.3400000;0.2910001;18405.0000000;0.2910001;17016.8900000;0.2910001;13782.6900000
0.2940001;18941.0600000;0.2940001;16250.3200000;0.2940001;20034.3800000;0.2940001;19074.5000000;0.2940001;19014.1800000;0.2940001;20706.7200000;0.2940001;20123.2500000;0.2940001;18643.1200000;0.2940001;17250.6700000;0.2940001;14008.4000000
0.2970001;19193.2700000;0.2970001;16482.7300000;0.2970001;20305.0400000;0.2970001;19331.5800000;0.2970001;19267.0300000;0.2970001;20976.9500000;0.2970001;20377.3400000;0.2970001;18881.4300000;0.2970001;17485.4900000;0.2970001;14235.7800000
0.3000001;19450.7900000;0.3000001;16715.2200000;0.3000001;20576.4200000;0.3000001;19588.6600000;0.3000001;19522.6000000;0.3000001;21247.1100000;0.3000001;20631.4200000;0.3000001;19124.3900000;0.3000001;17720.4800000;0.3000001;14464.0000000
0.3030001;19708.3100000;0.3030001;16948.5600000;0.3030001;20848.1000000;0.3030001;19849.7000000;0.3030001;19778.4500000;0.3030001;21517.1500000;0.3030001;20885.1800000;0.3030001;19367.3500000;0.3030001;17957.0200000;0.3030001;14693.0600000
0.3060001;19968.7300000;0.3060001;17181.8900000;0.3060001;21120.0500000;0.3060001;20110.8300000;0.3060001;20035.0900000;0.3060001;21787.1800000;0.3060001;21138.8700000;0.3060001;19610.3100000;0.3060001;18193.5600000;0.3060001;14923.0400000
0.3090000;20229.5200000;0.3090000;17415.7900000;0.3090000;21392.2800000;0.3090000;20372.5900000;0.3090000;20291.8000000;0.3090000;22057.1700000;0.3090000;21392.3600000;0.3090000;19853.2700000;0.3090000;18435.8500000;0.3090000;15153.3900000
0.3120000;20490.7500000;0.3120000;17649.7400000;0.3120000;21664.7200000;0.3120000;20634.5200000;0.3120000;20549.4400000;0.3120000;22327.1700000;0.3120000;21645.7300000;0.3120000;20095.6300000;0.3120000;18678.7600000;0.3120000;15384.6200000
0.3150000;20752.1800000;0.3150000;17884.8100000;0.3150000;21937.6100000;0.3150000;20896.4500000;0.3150000;20807.0700000;0.3150000;22596.4800000;0.3150000;21898.9200000;0.3150000;20337.6700000;0.3150000;18923.4100000;0.3150000;15615.9900000
