Curve No. 1;;Curve No. 3;;Curve No. 4;;Curve No. 5;;Curve No. 6;;Curve No. 7;;Curve No. 8;;Curve No. 9;;Curve No. 10;;Curve No. 11;
0.1800001;3600.291;0.1800001;3576.575;0.1800001;3462.677;0.1800001;3685.99;0.1800001;3954.635;0.1800001;4022.19;0.1800001;3856.593;0.1800001;3416.124;0.1800001;3578.641;0.1800001;4574.179
0.1830001;3674.115;0.1830001;3648.737;0.1830001;3532.284;0.1830001;3761.566;0.1830001;4034.788;0.1830001;4104.62;0.1830001;3936.899;0.1830001;3483.31;0.1830001;3651.394;0.1830001;4663.402
0.1860001;3749.26;0.1860001;3722.441;0.1860001;3601.926;0.1860001;3837.394;0.1860001;4116.645;0.1860001;4187.838;0.1860001;4017.827;0.1860001;3551.069;0.1860001;3724.54;0.1860001;4753.55
0.1890001;3824.701;0.1890001;3796.146;0.1890001;3673.161;0.1890001;3914.633;0.1890001;4198.854;0.1890001;4271.732;0.1890001;4099.824;0.1890001;3619.603;0.1890001;3798.695;0.1890001;4845.002
0.1920001;3901.822;0.1920001;3871.444;0.1920001;3744.83;0.1920001;3992.509;0.1920001;4282.457;0.1920001;4356.579;0.1920001;4182.763;0.1920001;3688.886;0.1920001;3873.552;0.1920001;4936.887
0.1950001;3978.942;0.1950001;3946.876;0.1950001;3817.374;0.1950001;4071.503;0.1950001;4366.848;0.1950001;4441.938;0.1950001;4266.477;0.1950001;3758.654;0.1950001;3949.412;0.1950001;5030.274
0.1980001;4058.422;0.1980001;4023.779;0.1980001;3890.51;0.1980001;4151.621;0.1980001;4452.136;0.1980001;4529.096;0.1980001;4351.704;0.1980001;3829.462;0.1980001;4026.792;0.1980001;5123.727
0.2010001;4137.997;0.2010001;4101.22;0.2010001;3964.319;0.2010001;4232.39;0.2010001;4538.527;0.2010001;4616.309;0.2010001;4437.252;0.2010001;3900.482;0.2010001;4104.57;0.2010001;5219.123
0.2040001;4219.118;0.2040001;4179.715;0.2040001;4039.106;0.2040001;4314.624;0.2040001;4625.394;0.2040001;4705.344;0.2040001;4524.666;0.2040001;3972.953;0.2040001;4183.888;0.2040001;5314.52
0.2070001;4300.691;0.2070001;4259.102;0.2070001;4114.261;0.2070001;4397.112;0.2070001;4713.633;0.2070001;4794.379;0.2070001;4612.08;0.2070001;4045.425;0.2070001;4263.242;0.2070001;5411.374
0.2100001;4383.469;0.2100001;4339.238;0.2100001;4190.745;0.2100001;4481.525;0.2100001;4802.047;0.2100001;4885.008;0.2100001;4701.314;0.2100001;4120.04;0.2100001;4344.896;0.2100001;5508.501
0.2130001;4467.097;0.2130001;4420.754;0.2130001;4267.283;0.2130001;4565.937;0.2130001;4892.9;0.2130001;4975.948;0.2130001;4790.637;0.2130001;4194.794;0.2130001;4426.551;0.2130001;5606.708
0.2160002;4551.535;0.2160002;4502.553;0.2160002;4345.792;0.2160002;4652.214;0.2160002;4983.754;0.2160002;5068.243;0.2160002;4881.606;0.2160002;4270.725;0.2160002;4510.07;0.2160002;5705.491
0.2190002;4637.198;0.2190002;4585.809;0.2190002;4424.302;0.2190002;4738.639;0.2190002;5076.045;0.2190002;5161.287;0.2190002;4973.092;0.2190002;4347.047;0.2190002;4593.984;0.2190002;5804.826
0.2220002;4723.333;0.2220002;4669.065;0.2220002;4504.377;0.2220002;4826.533;0.2220002;5168.538;0.2220002;5255.163;0.2220002;5065.731;0.2220002;4424.29;0.2220002;4679.223;0.2220002;5904.805
0.2250002;4811.24;0.2250002;4754.349;0.2250002;4584.757;0.2250002;4914.958;0.2250002;5262.467;0.2250002;5350.045;0.2250002;5159.243;0.2250002;4502.254;0.2250002;4765.222;0.2250002;6004.722
0.2280002;4899.196;0.2280002;4839.691;0.2280002;4666.287;0.2280002;5004.511;0.2280002;5357.051;0.2280002;5445.36;0.2280002;5253.53;0.2280002;4580.844;0.2280002;4852.172;0.2280002;6104.474
0.2310002;4989.231;0.2310002;4926.457;0.2310002;4748.442;0.2310002;5095.012;0.2310002;5452.446;0.2310002;5541.906;0.2310002;5349.086;0.2310002;4660.494;0.2310002;4940.309;0.2310002;6204.328
0.2340002;5079.268;0.2340002;5013.618;0.2340002;4831.263;0.2340002;5186.032;0.2340002;5548.663;0.2340002;5638.57;0.2340002;5445.001;0.2340002;4740.431;0.2340002;5029.013;0.2340002;6305.321
0.2370002;5170.986;0.2370002;5101.811;0.2370002;4914.874;0.2370002;5278.01;0.2370002;5645.522;0.2370002;5736.866;0.2370002;5542.468;0.2370002;4821.647;0.2370002;5119.369;0.2370002;6406.315
0.2400002;5263.038;0.2400002;5190.711;0.2400002;4999.086;0.2400002;5370.32;0.2400002;5743.82;0.2400002;5835.162;0.2400002;5639.935;0.2400002;4902.863;0.2400002;5209.856;0.2400002;6508.565
0.2430002;5356.392;0.2430002;5280.474;0.2430002;5084.961;0.2430002;5464.385;0.2430002;5842.235;0.2430002;5933.891;0.2430002;5739.013;0.2430002;4986.062;0.2430002;5302.21;0.2430002;6610.969
0.2460002;5450.458;0.2460002;5371.505;0.2460002;5170.956;0.2460002;5558.45;0.2460002;5941.514;0.2460002;6032.682;0.2460002;5838.098;0.2460002;5069.27;0.2460002;5394.564;0.2460002;6714.437
0.2490002;5545.319;0.2490002;5462.877;0.2490002;5258.419;0.2490002;5654.118;0.2490002;6040.792;0.2490002;6131.093;0.2490002;5938.252;0.2490002;5153.883;0.2490002;5488.733;0.2490002;6818.36
0.2520002;5641.115;0.2520002;5555.483;0.2520002;5345.882;0.2520002;5749.838;0.2520002;6139.094;0.2520002;6229.33;0.2520002;6038.667;0.2520002;5238.833;0.2520002;5583.157;0.2520002;6923.072
0.2550002;5737.281;0.2550002;5648.142;0.2550002;5435.144;0.2550002;5846.084;0.2550002;6237.323;0.2550002;6328.177;0.2550002;6138.345;0.2550002;5324.805;0.2550002;5678.793;0.2550002;7028.542
0.2580002;5834.441;0.2580002;5742.513;0.2580002;5524.639;0.2580002;5942.484;0.2580002;6336.375;0.2580002;6427.647;0.2580002;6237.559;0.2580002;5411.411;0.2580002;5774.98;0.2580002;7134.607
0.2610002;5931.7;0.2610002;5836.884;0.2610002;5615.197;0.2610002;6038.463;0.2610002;6435.714;0.2610002;6527.655;0.2610002;6337.259;0.2610002;5498.691;0.2610002;5872.041;0.2610002;7241.944
0.2640002;6030.029;0.2640002;5932.194;0.2640002;5706.221;0.2640002;6134.144;0.2640002;6535.986;0.2640002;6628.903;0.2640002;6437.622;0.2640002;5586.875;0.2640002;5969.975;0.2640002;7349.409
0.2670002;6128.357;0.2670002;6027.682;0.2670002;5797.82;0.2670002;6230.258;0.2670002;6637.02;0.2670002;6730.341;0.2670002;6538.413;0.2670002;5675.479;0.2670002;6068.248;0.2670002;7457.752
0.2700002;6226.5;0.2700002;6123.406;0.2700002;5889.987;0.2700002;6327.052;0.2700002;6738.712;0.2700002;6833.313;0.2700002;6640.626;0.2700002;5765.431;0.2700002;6167.27;0.2700002;7566.096
0.2730002;6324.623;0.2730002;6219.255;0.2730002;5982.328;0.2730002;6424.247;0.2730002;6841.571;0.2730002;6936.286;0.2730002;6742.915;0.2730002;5855.442;0.2730002;6266.154;0.2730002;7675.971
0.2760001;6423.657;0.2760001;6314.827;0.2760001;6075.054;0.2760001;6523.074;0.2760001;6944.708;0.2760001;7040.606;0.2760001;6846.997;0.2760001;5946.595;0.2760001;6364.085;0.2760001;7785.949
0.2790001;6523.063;0.2790001;6410.082;0.2790001;6167.733;0.2790001;6621.906;0.2790001;7049.209;0.2790001;7145.046;0.2790001;6951.079;0.2790001;6037.748;0.2790001;6462.017;0.2790001;7897.142
0.2820001;6623.362;0.2820001;6505.785;0.2820001;6260.07;0.2820001;6722.274;0.2820001;7153.711;0.2820001;7250.563;0.2820001;7056.833;0.2820001;6130.176;0.2820001;6562.237;0.2820001;8008.75
0.2850001;6724.477;0.2850001;6602.644;0.2850001;6352.406;0.2850001;6822.643;0.2850001;7259.645;0.2850001;7356.482;0.2850001;7162.885;0.2850001;6222.809;0.2850001;6662.608;0.2850001;8121.023
0.2880001;6826.251;0.2880001;6699.652;0.2880001;6445.817;0.2880001;6924.267;0.2880001;7365.61;0.2880001;7463.272;0.2880001;7269.784;0.2880001;6315.853;0.2880001;6764.223;0.2880001;8233.831
0.2910001;6929.337;0.2910001;6798.125;0.2910001;6539.31;0.2910001;7026.187;0.2910001;7472.753;0.2910001;7570.813;0.2910001;7377.124;0.2910001;6409.097;0.2910001;6866.25;0.2910001;8347.188
0.2940001;7032.647;0.2940001;6896.597;0.2940001;6633.932;0.2940001;7129.162;0.2940001;7580.213;0.2940001;7678.926;0.2940001;7485.229;0.2940001;6501.917;0.2940001;6969.327;0.2940001;8461.498
0.2970001;7137.257;0.2970001;6996.458;0.2970001;6728.957;0.2970001;7232.794;0.2970001;7688.554;0.2970001;7788.117;0.2970001;7594.213;0.2970001;6594.281;0.2970001;7073.214;0.2970001;8576.08
0.3000001;7241.866;0.3000001;7096.465;0.3000001;6824.746;0.3000001;7337.2;0.3000001;7797.489;0.3000001;7897.476;0.3000001;7703.622;0.3000001;6687.099;0.3000001;7177.696;0.3000001;8691.948
0.3030001;7348.337;0.3030001;7197.573;0.3030001;6921.171;0.3030001;7442.665;0.3030001;7907;0.3030001;8007.732;0.3030001;7814.149;0.3030001;6781.01;0.3030001;7283.163;0.3030001;8807.817
0.3060001;7454.889;0.3060001;7299.12;0.3060001;7018.139;0.3060001;7548.43;0.3060001;8017.354;0.3060001;8117.989;0.3060001;7924.807;0.3060001;6875.06;0.3060001;7389.003;0.3060001;8924.843
0.309;7562.869;0.309;7401.328;0.309;7116.098;0.309;7655.22;0.309;8128.067;0.309;8229.781;0.309;8036.866;0.309;6970.3;0.309;7496.461;0.309;9041.888
0.312;7671.271;0.312;7504.132;0.312;7214.301;0.312;7762.055;0.312;8240.106;0.312;8341.629;0.312;8148.925;0.312;7065.54;0.312;7603.919;0.312;9160.062
0.315;7780.647;0.315;7607.548;0.315;7313.762;0.315;7870.284;0.315;8352.177;0.315;8454.527;0.315;8262.17;0.315;7161.914;0.315;7712.808;0.315;9278.531
0.318;7890.718;0.318;7712.166;0.318;7413.224;0.318;7978.513;0.318;8465.66;0.318;8567.729;0.318;8375.556;0.318;7258.391;0.318;7821.697;0.318;9397.675
0.321;8001.476;0.321;7816.994;0.321;7514.103;0.321;8088;0.321;8579.145;0.321;8681.6;0.321;8490.246;0.321;7356.092;0.321;7932.115;0.321;9517.268
0.324;8113.289;0.324;7923.028;0.324;7615.027;0.324;8197.731;0.324;8693.575;0.324;8795.946;0.324;8605.484;0.324;7454.246;0.324;8042.889;0.324;9637.182
0.327;8225.461;0.327;8029.062;0.327;7716.933;0.327;8308.441;0.327;8808.202;0.327;8910.878;0.327;8721.438;0.327;7553.309;0.327;8154.55;0.327;9757.563
0.33;8339.023;0.33;8136.501;0.33;7819.12;0.33;8419.694;0.33;8923.754;0.33;9026.709;0.33;8838.062;0.33;7653.135;0.33;8266.752;0.33;9878.267
0.333;8452.608;0.333;8243.999;0.333;7922.158;0.333;8531.579;0.333;9039.836;0.333;9142.789;0.333;8955.086;0.333;7753.421;0.333;8379.586;0.333;10000.13
0.336;8567.562;0.336;8352.363;0.336;8025.797;0.336;8644.235;0.336;9156.438;0.336;9259.831;0.336;9072.936;0.336;7854.54;0.336;8493.255;0.336;10122.02
0.339;8682.514;0.339;8460.983;0.339;8129.869;0.339;8757.23;0.339;9273.696;0.339;9376.89;0.339;9190.979;0.339;7955.973;0.339;8607.295;0.339;10245
0.3419999;8798.74;0.3419999;8570.401;0.3419999;8234.602;0.3419999;8871.208;0.3419999;9391.272;0.3419999;9494.977;0.3419999;9310.234;0.3419999;8058.958;0.3419999;8722.499;0.3419999;10367.98
0.3449999;8915.233;0.3449999;8680.39;0.3449999;8339.535;0.3449999;8985.271;0.3449999;9509.796;0.3449999;9613.063;0.3449999;9429.488;0.3449999;8161.943;0.3449999;8837.79;0.3449999;10491.63
0.3479999;9032.576;0.3479999;8790.884;0.3479999;8445.247;0.3479999;9100.615;0.3479999;9628.394;0.3479999;9732.04;0.3479999;9550.07;0.3479999;8265.76;0.3479999;8954.692;0.3479999;10615.41
0.3509999;9150.402;0.3509999;8902.158;0.3509999;8550.978;0.3509999;9215.959;0.3509999;9748.132;0.3509999;9851.203;0.3509999;9670.719;0.3509999;8369.592;0.3509999;9071.594;0.3509999;10739.76
0.3539999;9268.812;0.3539999;9013.651;0.3539999;8658.023;0.3539999;9332.173;0.3539999;9867.87;0.3539999;9970.973;0.3539999;9792.238;0.3539999;8474.653;0.3539999;9189.617;0.3539999;10864.43
0.3569999;9387.938;0.3569999;9125.997;0.3569999;8765.069;0.3569999;9448.517;0.3569999;9988.794;0.3569999;10091.09;0.3569999;9914.024;0.3569999;8580.038;0.3569999;9307.823;0.3569999;10989.53
0.3599999;9507.405;0.3599999;9238.358;0.3599999;8872.903;0.3599999;9565.663;0.3599999;10109.9;0.3599999;10211.72;0.3599999;10036.57;0.3599999;8686.092;0.3599999;9426.955;0.3599999;11115.16
0.3629999;9627.849;0.3629999;9351.81;0.3629999;8980.906;0.3629999;9683.194;0.3629999;10231.7;0.3629999;10333;0.3629999;10159.66;0.3629999;8792.586;0.3629999;9546.544;0.3629999;11240.87
0.3659999;9748.398;0.3659999;9465.262;0.3659999;9089.58;0.3659999;9801.399;0.3659999;10353.83;0.3659999;10454.61;0.3659999;10283.2;0.3659999;8899.672;0.3659999;9666.502;0.3659999;11366.79
0.3689999;9870.362;0.3689999;9579.517;0.3689999;9198.645;0.3689999;9920.329;0.3689999;10476.41;0.3689999;10577.17;0.3689999;10407.42;0.3689999;9007.596;0.3689999;9786.861;0.3689999;11492.78
0.3719999;9992.326;0.3719999;9693.945;0.3719999;9308.266;0.3719999;10039.55;0.3719999;10599.49;0.3719999;10699.8;0.3719999;10531.82;0.3719999;9115.789;0.3719999;9907.632;0.3719999;11619.55
0.3749999;10115.32;0.3749999;9808.928;0.3749999;9418.594;0.3749999;10159.48;0.3749999;10722.96;0.3749999;10823.34;0.3749999;10656.88;0.3749999;9224.915;0.3749999;10029.42;0.3749999;11746.32
0.3779998;10238.44;0.3779998;9924.233;0.3779998;9529.16;0.3779998;10279.51;0.3779998;10847.39;0.3779998;10946.89;0.3779998;10781.96;0.3779998;9334.076;0.3779998;10151.37;0.3779998;11873.7
0.3809998;10362.33;0.3809998;10039.99;0.3809998;9640.446;0.3809998;10400.45;0.3809998;10971.87;0.3809998;11071.14;0.3809998;10908.19;0.3809998;9444.234;0.3809998;10274.8;0.3809998;12001.17
0.3839998;10486.56;0.3839998;10156.32;0.3839998;9751.797;0.3839998;10521.4;0.3839998;11096.78;0.3839998;11195.48;0.3839998;11034.42;0.3839998;9554.394;0.3839998;10398.23;0.3839998;12129.05
0.3869998;10611.35;0.3869998;10272.91;0.3869998;9864.208;0.3869998;10643.51;0.3869998;11221.7;0.3869998;11320.41;0.3869998;11161.5;0.3869998;9665.72;0.3869998;10522.44;0.3869998;12257.11
0.3899998;10736.7;0.3899998;10390.34;0.3899998;9976.619;0.3899998;10765.75;0.3899998;11347.84;0.3899998;11445.59;0.3899998;11288.74;0.3899998;9777.262;0.3899998;10646.71;0.3899998;12385.55
0.3929998;10862.45;0.3929998;10507.82;0.3929998;10089.61;0.3929998;10888.6;0.3929998;11474.1;0.3929998;11571.16;0.3929998;11416.44;0.3929998;9889.675;0.3929998;10771.58;0.3929998;12514.37
0.3959998;10989.08;0.3959998;10626.15;0.3959998;10202.69;0.3959998;11011.71;0.3959998;11600.67;0.3959998;11697.11;0.3959998;11544.39;0.3959998;10002.55;0.3959998;10896.67;0.3959998;12643.26
0.3989998;11115.8;0.3989998;10744.49;0.3989998;10316.51;0.3989998;11135.3;0.3989998;11727.35;0.3989998;11823.29;0.3989998;11672.66;0.3989998;10115.84;0.3989998;11022.38;0.3989998;12772.34
