Curve No. 1;;Curve No. 2;;Curve No. 3;;Curve No. 4;;Curve No. 5;;Curve No. 6;;Curve No. 7;;Curve No. 8;;Curve No. 9;;Curve No. 10;
pos(%);f(cN);pos(%);f(cN);pos(%);f(cN);pos(%);f(cN);pos(%);f(cN);pos(%);f(cN);pos(%);f(cN);pos(%);f(cN);pos(%);f(cN);pos(%);f(cN)
0.372000;23065.290000;0.372000;20743.210000;0.372000;20092.330000;0.372000;20780.520000;0.372000;19107.570000;0.372000;17617.490000;0.372000;20977.040000;0.372000;18597.930000;0.372000;23701.630000;0.372000;19092.360000
0.375000;23265.520000;0.375000;20917.640000;0.375000;20254.990000;0.375000;20912.590000;0.375000;19240.150000;0.375000;17706.430000;0.375000;21086.250000;0.375000;18762.890000;0.375000;23911.950000;0.375000;19220.050000
0.378000;23462.090000;0.378000;21089.050000;0.378000;20417.650000;0.378000;21041.030000;0.378000;19372.080000;0.378000;17793.170000;0.378000;21190.620000;0.378000;18925.100000;0.378000;24121.030000;0.378000;19347.590000
0.381000;23658.670000;0.381000;21259.380000;0.381000;20576.860000;0.381000;21167.950000;0.381000;19500.830000;0.381000;17878.780000;0.381000;21294.920000;0.381000;19086.580000;0.381000;24329.950000;0.381000;19472.070000
0.384000;23851.490000;0.384000;21425.920000;0.384000;20735.250000;0.384000;21292.400000;0.384000;19627.980000;0.384000;17961.530000;0.384000;21395.340000;0.384000;19244.450000;0.384000;24538.600000;0.384000;19596.550000
0.387000;24043.750000;0.387000;21592.310000;0.387000;20890.880000;0.387000;21414.480000;0.387000;19752.980000;0.387000;18043.910000;0.387000;21494.730000;0.387000;19402.320000;0.387000;24746.650000;0.387000;19714.870000
0.390000;24232.940000;0.390000;21753.460000;0.390000;21044.780000;0.390000;21535.050000;0.390000;19875.570000;0.390000;18122.720000;0.390000;21591.250000;0.390000;19555.870000;0.390000;24951.880000;0.390000;19832.150000
0.393000;24420.640000;0.393000;21914.600000;0.393000;21196.920000;0.393000;21652.370000;0.393000;19996.920000;0.393000;18201.530000;0.393000;21685.850000;0.393000;19709.300000;0.393000;25157.110000;0.393000;19947.830000
0.396000;24606.190000;0.396000;22071.170000;0.396000;21346.660000;0.396000;21769.090000;0.396000;20114.990000;0.396000;18276.840000;0.396000;21778.420000;0.396000;19859.480000;0.396000;25359.160000;0.396000;20062.680000
0.399000;24789.400000;0.399000;22226.850000;0.399000;21495.480000;0.399000;21881.560000;0.399000;20232.710000;0.399000;18351.780000;0.399000;21868.040000;0.399000;20008.740000;0.399000;25561.160000;0.399000;20174.990000
0.402000;24971.110000;0.402000;22379.040000;0.402000;21641.250000;0.402000;21994.030000;0.402000;20346.460000;0.402000;18424.200000;0.402000;21956.800000;0.402000;20155.300000;0.402000;25761.720000;0.402000;20284.460000
0.405000;25149.050000;0.405000;22529.300000;0.405000;21786.850000;0.405000;22101.790000;0.405000;20460.200000;0.405000;18495.620000;0.405000;22042.380000;0.405000;20299.960000;0.405000;25961.920000;0.405000;20392.330000
0.408000;25326.540000;0.408000;22677.070000;0.408000;21928.100000;0.408000;22209.220000;0.408000;20570.040000;0.408000;18565.200000;0.408000;22127.890000;0.408000;20442.900000;0.408000;26158.690000;0.408000;20496.070000
0.411000;25499.440000;0.411000;22821.810000;0.411000;22069.350000;0.411000;22313.100000;0.411000;20679.380000;0.411000;18633.120000;0.411000;22209.070000;0.411000;20583.140000;0.411000;26353.230000;0.411000;20599.450000
