0.6400098334;0.1329752604;4.687498731E-04;-1.354168052E-04;-6.705729174E-04
1.1000169013;0.1326757812;5.338540358E-04;-1.640626287E-04;-7.343749894E-04
1.5800242764;0.1331054687;5.729165568E-04;-1.536459749E-04;-7.30468746E-04
2.0800319588;0.1328971354;5.130207282E-04;-1.614584616E-04;-7.01822908E-04
2.5800396413;0.1327018229;4.531248705E-04;-1.56250142E-04;-6.236979097E-04
3.0800473237;0.1330078124;4.557290521E-04;-1.744792971E-04;-6.145833322E-04
3.5800550061;0.1324869791;4.322915629E-04;-1.510418078E-04;-5.703124916E-04
4.0800626885;0.1327083333;4.036457103E-04;-1.640626287E-04;-5.846354179E-04
4.5800703709;0.1321679687;5.026040598E-04;-1.666667958E-04;-6.718749937E-04
5.0800780534;0.1328776041;5.286457308E-04;-1.744792971E-04;-6.848958291E-04
5.5800857358;0.1332161458;5.338540358E-04;-1.848959655E-04;-6.458333227E-04
6.0800934182;0.1328971354;4.062498919E-04;-1.875001326E-04;-6.119791651E-04
6.5801011006;0.1326497395;4.114582261E-04;-1.901042996E-04;-6.31510411E-04
7.080108783;0.1334895833;4.088540445E-04;-2.109376364E-04;-7.343749894E-04
7.5801164655;0.1328971354;5.260415491E-04;-2.057293022E-04;-6.914062396E-04
8.0801241479;0.1326627604;4.791665414E-04;-2.109376364E-04;-7.356770802E-04
8.5801318303;0.1328255208;5.729165568E-04;-1.953126338E-04;-8.033854101E-04
9.0801395127;0.1326757812;4.37499897E-04;-1.822917984E-04;-8.216145797E-04
9.5801471952;0.132923177;3.072915424E-04;-1.927084667E-04;-8.242187468E-04
10.080154878;0.1327343749;3.020832082E-04;-1.796876313E-04;-7.460937486E-04
10.58016256;0.1327799479;3.281248791E-04;-1.875001326E-04;-7.877604075E-04
11.080170242;0.1326692708;2.864582056E-04;-1.901042996E-04;-8.815104083E-04
11.580177925;0.1328255208;3.359373949E-04;-2.057293022E-04;-8.190104126E-04
12.080185607;0.1327929687;3.020832082E-04;-1.875001326E-04;-8.958333346E-04
12.600193597;0.1326822916;2.343748929E-04;-1.770834642E-04;-9.244791581E-04
13.080200972;0.1330403645;2.734373847E-04;-1.979168009E-04;-9.28385416E-04
