28.080431445;9.89583333E-04;-1.497421035E-04;-3.177107282E-04;1.445307771E-04
28.580439127;4.296874998E-04;-1.237004471E-04;-3.12502394E-04;1.184891098E-04
29.08044681;1.289062499E-03;-1.458358601E-04;-3.515648859E-04;2.799474441E-04
29.580454492;1.067708333E-03;-1.367212826E-04;-3.411482175E-04;2.395828596E-04
30.080462174;2.864583332E-04;-1.380233588E-04;-3.567732201E-04;1.32812027E-04
30.580469857;7.161458331E-04;-2.018254454E-04;-3.593773872E-04;1.614578595E-04
31.080477539;2.343749999E-04;-1.744816982E-04;-3.723982226E-04;-2.213588959E-05
31.580485222;2.578124999E-03;-1.250025234E-04;-3.723982226E-04;1.406245264E-04
32.080492904;2.356770832E-03;-1.471379509E-04;-3.854190581E-04;1.484370259E-04
32.580500587;2.565104166E-03;-1.419296168E-04;-3.932315594E-04;1.32812027E-04
33.080508269;5.820312498E-03;-1.614608627E-04;-4.27085717E-04;4.557244392E-05
33.580515951;7.044270831E-03;-1.237004471E-04;-4.140648816E-04;9.244744251E-05
34.080523634;8.658854164E-03;-1.43231693E-04;-4.348982183E-04;9.114536078E-05
34.580531316;7.812499998E-03;-1.510441943E-04;-4.218773829E-04;1.223953604E-04
35.080538999;0.0119140625;-1.69273364E-04;-4.453148867E-04;1.380203593E-04
35.580546681;0.0123177083;-1.497421035E-04;-4.401065525E-04;3.111974438E-04
36.080554364;0.012109375;-1.263046142E-04;-4.791690589E-04;1.888016104E-04
36.580562046;0.0130338541;-1.666691969E-04;-4.739607247E-04;1.666661937E-04
37.080569728;0.0113020833;-1.601587719E-04;-5.052107153E-04;4.700516092E-04
37.580577411;0.0128125;-1.510441943E-04;-4.921898944E-04;3.841141096E-04
38.080585093;0.0134244791;-1.263046142E-04;-4.947940615E-04;3.684891107E-04
38.580592776;0.0133333333;-2.148462808E-04;-4.895857273E-04;3.294266098E-04
39.080600458;0.0141796875;-2.070337795E-04;-5.182315508E-04;3.320307769E-04
39.58060814;0.014140625;-1.718775311E-04;-5.312523862E-04;2.734370264E-04
40.080615823;0.014140625;-1.862004428E-04;-5.52085723E-04;2.213536936E-04
40.580623505;0.0142057291;-1.575546048E-04;-5.677107255E-04;4.505203596E-04
41.080631188;0.0141536458;-1.549504377E-04;-5.937523819E-04;3.072911931E-04
41.58063887;0.0142447916;-1.65367106E-04;-5.80731561E-04;2.8645786E-04
42.080646553;0.0141145833;-1.315129484E-04;-6.197940529E-04;3.203120268E-04
42.580654235;0.0140885416;-1.679712731E-04;-6.328148883E-04;2.395828596E-04
43.080661917;0.0141015625;-1.458358601E-04;-6.614607264E-04;1.861974433E-04
43.5806696;0.0141145833;-1.367212826E-04;-6.744815618E-04;1.705724425E-04
44.080677282;0.0150651041;-1.614608627E-04;-7.265648891E-04;7.031202585E-05
44.580684965;0.0179557291;-1.536483614E-04;-7.786482165E-04;-1.835942239E-04
45.080692647;0.0270572916;-2.018254454E-04;-8.437523938E-04;-2.61719224E-04
45.58070033;0.0278645833;-1.380233588E-04;-8.984398882E-04;-4.15365057E-04
46.080708012;0.0279557291;-1.640650298E-04;-9.869815548E-04;-4.466150567E-04
46.580715694;0.0280338541;-9.765877621E-05;-1.078127388E-03;-7.278650573E-04
47.080723377;0.0293359374;-1.523462706E-04;-1.192710726E-03;-8.971358893E-04
47.580731059;0.0314453124;-1.927108678E-04;-1.283856559E-03;-9.414067226E-04
48.080738742;0.0415885416;-2.434921043E-04;-1.40104405E-03;-1.029948389E-03
48.580746424;0.0421093749;-2.343775267E-04;-1.539064891E-03;-1.180990057E-03
49.080754106;0.0450781249;-2.408879372E-04;-1.773439886E-03;-1.634115056E-03
49.580761789;0.0442708333;-2.473983622E-04;-1.914064894E-03;-1.627604639E-03
